date,season,location,team1,team2,score1,score2,result,elo_prob1,accuracy
1964-11-08,1964,H,ARI,PIT,34,30,1.0,0.6428069163894562,1.0
1964-11-08,1964,H,DEN,LAC,20,31,0.0,0.2037646918168518,1.0
1964-11-08,1964,H,LAR,PHI,20,10,1.0,0.6599534858902802,1.0
1964-11-08,1964,H,CHI,IND,24,40,0.0,0.3088609149949084,1.0
1964-11-08,1964,H,MIN,SF,24,7,1.0,0.7120566529726842,1.0
1964-11-08,1964,H,KC,OAK,42,7,1.0,0.6468003596280507,1.0
1964-11-08,1964,H,NYG,DAL,21,31,0.0,0.6171583881111857,0.0
1964-11-08,1964,H,GB,DET,30,7,1.0,0.6689435923742019,1.0
1964-11-08,1964,H,CLE,WSH,34,24,1.0,0.8077846394760351,1.0
1964-11-08,1964,H,NYJ,BUF,7,20,0.0,0.3733386269597223,1.0
1964-11-15,1964,H,OAK,TEN,20,10,1.0,0.5745841640315741,1.0
1964-11-15,1964,H,DAL,PHI,14,17,0.0,0.7011414705403285,0.0
1964-11-15,1964,H,KC,LAC,14,28,0.0,0.4344973570053513,1.0
1964-11-15,1964,H,LAR,CHI,24,34,0.0,0.6636743279299369,0.0
1964-11-15,1964,H,CLE,DET,37,21,1.0,0.6603538406388909,1.0
1964-11-15,1964,H,ARI,NYG,10,10,0.5,0.6126956925272813,0.5
1964-11-15,1964,H,DEN,NYJ,20,16,1.0,0.3431446548678315,0.0
1964-11-15,1964,H,IND,MIN,17,14,1.0,0.8386307493541951,1.0
1964-11-15,1964,H,PIT,WSH,0,30,0.0,0.6104147425914577,0.0
1964-11-15,1964,H,BUF,NE,28,36,0.0,0.7434786566489712,0.0
1964-11-15,1964,H,SF,GB,24,14,1.0,0.1976041911177015,0.0
1964-11-20,1964,H,NE,DEN,12,7,1.0,0.8692989294601724,1.0
1964-11-22,1964,H,WSH,DAL,28,16,1.0,0.5407314939699854,1.0
1964-11-22,1964,H,CHI,SF,23,21,1.0,0.7178074884917575,1.0
1964-11-22,1964,H,TEN,KC,19,28,0.0,0.4891910472571429,1.0
1964-11-22,1964,H,LAR,IND,7,24,0.0,0.2878689964334889,1.0
1964-11-22,1964,H,NYG,PIT,17,44,0.0,0.7108607569755858,0.0
1964-11-22,1964,H,OAK,NYJ,35,26,1.0,0.5718422893970154,1.0
1964-11-22,1964,H,PHI,ARI,13,38,0.0,0.5502420911691474,0.0
1964-11-22,1964,H,DET,MIN,23,23,0.5,0.6896268410886786,0.5
1964-11-22,1964,H,GB,CLE,28,21,1.0,0.5714772145259803,1.0
1964-11-26,1964,H,LAC,BUF,24,27,0.0,0.6037318938610634,0.0
1964-11-26,1964,H,DET,CHI,24,27,0.0,0.6480801731989747,0.0
1964-11-29,1964,H,SF,IND,3,14,0.0,0.1815083993895038,1.0
1964-11-29,1964,H,PIT,ARI,20,21,0.0,0.4719494586056145,1.0
1964-11-29,1964,H,DEN,OAK,20,20,0.5,0.3911798729978223,0.5
1964-11-29,1964,H,NYJ,KC,27,14,1.0,0.4893018079074348,0.0
1964-11-29,1964,H,MIN,LAR,34,13,1.0,0.612374632039362,1.0
1964-11-29,1964,H,WSH,NYG,36,21,1.0,0.6685750673231304,1.0
1964-11-29,1964,H,TEN,NE,17,34,0.0,0.3158589313531532,1.0
1964-11-29,1964,H,CLE,PHI,38,24,1.0,0.8210109545861487,1.0
1964-11-29,1964,H,DAL,GB,21,45,0.0,0.3601392579159766,1.0
1964-12-05,1964,H,CHI,GB,3,17,0.0,0.3941739633423392,1.0
1964-12-06,1964,H,PHI,DAL,24,14,1.0,0.5343407148446983,1.0
1964-12-06,1964,H,WSH,PIT,7,14,0.0,0.6851602001866393,0.0
1964-12-06,1964,H,IND,DET,14,31,0.0,0.8245113148977514,0.0
1964-12-06,1964,H,KC,NE,24,31,0.0,0.4129626275775674,1.0
1964-12-06,1964,H,OAK,BUF,16,13,1.0,0.3205069839307158,0.0
1964-12-06,1964,H,LAC,NYJ,38,3,1.0,0.7874531301043594,1.0
1964-12-06,1964,H,ARI,CLE,28,19,1.0,0.4513154672776844,0.0
1964-12-06,1964,H,SF,LAR,28,7,1.0,0.5098221399132032,1.0
1964-12-06,1964,H,NYG,MIN,21,30,0.0,0.4569463639578368,1.0
1964-12-12,1964,H,NYG,CLE,20,52,0.0,0.2988199318069948,1.0
1964-12-13,1964,H,ARI,PHI,36,34,1.0,0.7453318295742953,1.0
1964-12-13,1964,H,CHI,MIN,14,41,0.0,0.5578725425347,0.0
1964-12-13,1964,H,TEN,NYJ,33,17,1.0,0.4849959686047923,0.0
1964-12-13,1964,H,DET,SF,24,7,1.0,0.7880027477869856,1.0
1964-12-13,1964,H,IND,WSH,45,17,1.0,0.8240443936457629,1.0
1964-12-13,1964,H,DEN,BUF,19,30,0.0,0.1955305262341052,1.0
1964-12-13,1964,H,LAR,GB,24,24,0.5,0.2370910707409403,0.5
1964-12-13,1964,H,LAC,KC,6,49,0.0,0.7989470323435436,0.0
1964-12-13,1964,H,DAL,PIT,17,14,1.0,0.5475667191193266,1.0
1964-12-20,1964,H,TEN,DEN,34,15,1.0,0.7100389455655761,1.0
1964-12-20,1964,H,NE,BUF,14,24,0.0,0.5692710295889976,0.0
1964-12-20,1964,H,OAK,LAC,21,20,1.0,0.456979218389592,0.0
1964-12-20,1964,H,KC,NYJ,24,7,1.0,0.7354509468735119,1.0
1965-09-11,1965,H,LAC,DEN,34,31,1.0,0.7940439548413379,1.0
1965-09-11,1965,H,BUF,NE,24,7,1.0,0.6689346686078643,1.0
1965-09-12,1965,H,OAK,KC,37,10,1.0,0.5335055726371678,1.0
1965-09-12,1965,H,TEN,NYJ,27,21,1.0,0.604994068714753,1.0
1965-09-18,1965,H,NYJ,KC,10,14,0.0,0.4812197448020682,1.0
1965-09-19,1965,H,PHI,ARI,34,27,1.0,0.4670761299066525,0.0
1965-09-19,1965,H,TEN,NE,31,10,1.0,0.4713225889530907,0.0
1965-09-19,1965,H,DET,LAR,20,0,1.0,0.7350621262858479,1.0
1965-09-19,1965,H,OAK,LAC,6,17,0.0,0.5663765481529386,0.0
1965-09-19,1965,H,SF,CHI,52,24,1.0,0.537779477104406,1.0
1965-09-19,1965,H,DEN,BUF,15,30,0.0,0.2243959715895108,1.0
1965-09-19,1965,H,DAL,NYG,31,2,1.0,0.6578614876010479,1.0
1965-09-19,1965,H,IND,MIN,35,16,1.0,0.6711643572890388,1.0
1965-09-19,1965,H,WSH,CLE,7,17,0.0,0.4081885750895763,1.0
1965-09-19,1965,H,PIT,GB,9,41,0.0,0.3805701003481467,1.0
1965-09-24,1965,H,NE,DEN,10,27,0.0,0.7901784155076578,0.0
1965-09-25,1965,H,LAR,CHI,30,28,1.0,0.5762296308123994,1.0
1965-09-26,1965,H,OAK,TEN,21,17,1.0,0.5887876262763467,1.0
1965-09-26,1965,H,BUF,NYJ,33,21,1.0,0.8554951134920564,1.0
1965-09-26,1965,H,MIN,DET,29,31,0.0,0.5194125423553565,0.0
1965-09-26,1965,H,CLE,ARI,13,49,0.0,0.7266551683149853,0.0
1965-09-26,1965,H,GB,IND,20,17,1.0,0.6222132320433305,1.0
1965-09-26,1965,H,DAL,WSH,27,7,1.0,0.6320111069493175,1.0
1965-09-26,1965,H,LAC,KC,10,10,0.5,0.6620328241413206,0.5
1965-09-26,1965,H,SF,PIT,27,17,1.0,0.6290783199172413,1.0
1965-09-26,1965,H,PHI,NYG,14,16,0.0,0.7015562453389976,0.0
1965-10-03,1965,H,KC,NE,27,17,1.0,0.6707907317815968,1.0
1965-10-03,1965,H,IND,SF,27,24,1.0,0.7493837309251858,1.0
1965-10-03,1965,H,LAC,TEN,31,14,1.0,0.6990420592092932,1.0
1965-10-03,1965,H,LAR,MIN,35,38,0.0,0.4927272223108628,1.0
1965-10-03,1965,H,PHI,CLE,17,35,0.0,0.4389607818171143,1.0
1965-10-03,1965,H,DEN,NYJ,16,13,1.0,0.5901541925650025,1.0
1965-10-03,1965,H,PIT,NYG,13,23,0.0,0.6148067724042829,0.0
1965-10-03,1965,H,DET,WSH,14,10,1.0,0.7785318077002078,1.0
1965-10-03,1965,H,GB,CHI,23,14,1.0,0.8345386844814564,1.0
1965-10-03,1965,H,BUF,OAK,17,12,1.0,0.7781683287416457,1.0
1965-10-04,1965,H,ARI,DAL,20,13,1.0,0.683991778551517,1.0
1965-10-08,1965,H,NE,OAK,10,24,0.0,0.5216006252816519,0.0
1965-10-09,1965,H,CLE,PIT,24,19,1.0,0.8194713022887066,1.0
1965-10-09,1965,H,MIN,NYG,40,14,1.0,0.7067248038295016,1.0
1965-10-10,1965,H,IND,DET,31,7,1.0,0.6241219545394199,1.0
1965-10-10,1965,H,DAL,PHI,24,35,0.0,0.6729481533230374,0.0
1965-10-10,1965,H,DEN,KC,23,31,0.0,0.413301777154463,1.0
1965-10-10,1965,H,CHI,LAR,31,6,1.0,0.5928928594149073,1.0
1965-10-10,1965,H,GB,SF,27,10,1.0,0.8040562439377439,1.0
1965-10-10,1965,H,BUF,LAC,3,34,0.0,0.7041566627206403,0.0
1965-10-10,1965,H,WSH,ARI,16,37,0.0,0.3666631460239196,1.0
1965-10-16,1965,H,NYJ,OAK,24,24,0.5,0.3989843057505258,0.5
1965-10-17,1965,H,KC,BUF,7,23,0.0,0.5088424438594981,0.0
1965-10-17,1965,H,DET,GB,21,31,0.0,0.4515963006985694,1.0
1965-10-17,1965,H,WSH,IND,7,38,0.0,0.2738092944280614,1.0
1965-10-17,1965,H,NE,LAC,13,13,0.5,0.299426969363536,0.5
1965-10-17,1965,H,PIT,ARI,7,20,0.0,0.2891972218194329,1.0
1965-10-17,1965,H,MIN,CHI,37,45,0.0,0.7085469364808903,0.0
1965-10-17,1965,H,DEN,TEN,28,17,1.0,0.4887897286753463,0.0
1965-10-17,1965,H,LAR,SF,21,45,0.0,0.4996675643261839,1.0
1965-10-17,1965,H,CLE,DAL,23,17,1.0,0.7641747997764088,1.0
1965-10-17,1965,H,NYG,PHI,35,27,1.0,0.524464124871037,1.0
1965-10-23,1965,H,NYJ,LAC,9,34,0.0,0.2757283794733604,1.0
1965-10-24,1965,H,BUF,DEN,31,13,1.0,0.8403210269606476,1.0
1965-10-24,1965,H,CHI,DET,38,10,1.0,0.5064958026988146,1.0
1965-10-24,1965,H,TEN,KC,38,36,1.0,0.4712523048235213,0.0
1965-10-24,1965,H,IND,LAR,35,20,1.0,0.88325729949039,1.0
1965-10-24,1965,H,PHI,PIT,14,20,0.0,0.6902659502956372,0.0
1965-10-24,1965,H,OAK,NE,30,21,1.0,0.71837499747986,1.0
1965-10-24,1965,H,NYG,CLE,14,38,0.0,0.3608558861110754,1.0
1965-10-24,1965,H,ARI,WSH,20,24,0.0,0.849226935955059,0.0
1965-10-24,1965,H,GB,DAL,13,3,1.0,0.8533874199258388,1.0
1965-10-24,1965,H,SF,MIN,41,42,0.0,0.5781149138194086,0.0
1965-10-31,1965,H,NYG,ARI,14,10,1.0,0.3499189730138178,0.0
1965-10-31,1965,H,KC,OAK,14,7,1.0,0.5617890247820427,1.0
1965-10-31,1965,H,BUF,TEN,17,19,0.0,0.819874608917139,0.0
1965-10-31,1965,H,CHI,GB,31,10,1.0,0.3469236760153454,0.0
1965-10-31,1965,H,LAR,DET,7,31,0.0,0.3795393142107119,1.0
1965-10-31,1965,H,LAC,NE,6,22,0.0,0.8446913795503483,0.0
1965-10-31,1965,H,PIT,DAL,22,13,1.0,0.5343206622087665,1.0
1965-10-31,1965,H,SF,IND,28,34,0.0,0.3522993452666354,1.0
1965-10-31,1965,H,NYJ,DEN,45,10,1.0,0.5451341175569769,1.0
1965-10-31,1965,H,CLE,MIN,17,27,0.0,0.7309184482443596,0.0
1965-10-31,1965,H,WSH,PHI,23,21,1.0,0.593258231387544,1.0
1965-11-07,1965,H,DEN,LAC,21,35,0.0,0.30327246167703,1.0
1965-11-07,1965,H,MIN,LAR,24,13,1.0,0.8338292354200287,1.0
1965-11-07,1965,H,CHI,IND,21,26,0.0,0.4326877847736935,1.0
1965-11-07,1965,H,ARI,PIT,21,17,1.0,0.771290996459243,1.0
1965-11-07,1965,H,NYG,WSH,7,23,0.0,0.609980702466687,0.0
1965-11-07,1965,H,GB,DET,7,12,0.0,0.737801797989177,0.0
1965-11-07,1965,H,CLE,PHI,38,34,1.0,0.8032014173988613,1.0
1965-11-07,1965,H,KC,NYJ,10,13,0.0,0.7465525686516191,0.0
1965-11-07,1965,H,TEN,OAK,21,33,0.0,0.5286716735167076,0.0
1965-11-07,1965,H,NE,BUF,7,23,0.0,0.3652766842209506,1.0
1965-11-07,1965,H,DAL,SF,39,31,1.0,0.5111268442616662,1.0
1965-11-14,1965,H,CHI,ARI,34,13,1.0,0.5541394375413949,1.0
1965-11-14,1965,H,NE,NYJ,20,30,0.0,0.6166876831469593,0.0
1965-11-14,1965,H,KC,LAC,31,7,1.0,0.4581679411736025,0.0
1965-11-14,1965,H,DET,SF,21,27,0.0,0.7328038291651606,0.0
1965-11-14,1965,H,OAK,BUF,14,17,0.0,0.4430420269896488,1.0
1965-11-14,1965,H,DAL,PIT,24,17,1.0,0.6291320465615058,1.0
1965-11-14,1965,H,MIN,IND,21,41,0.0,0.4117727705231147,1.0
1965-11-14,1965,H,TEN,DEN,21,31,0.0,0.700355629024393,0.0
1965-11-14,1965,H,PHI,WSH,21,14,1.0,0.5079749027507104,1.0
1965-11-14,1965,H,GB,LAR,6,3,1.0,0.8856917445515362,1.0
1965-11-14,1965,H,CLE,NYG,34,21,1.0,0.8129434793714566,1.0
1965-11-21,1965,H,DEN,OAK,20,28,0.0,0.4016956675264108,1.0
1965-11-21,1965,H,NYJ,TEN,41,14,1.0,0.6635959442720886,1.0
1965-11-21,1965,H,DET,CHI,10,17,0.0,0.5374346122937246,0.0
1965-11-21,1965,H,MIN,GB,13,38,0.0,0.467040308181802,1.0
1965-11-21,1965,H,PIT,WSH,3,31,0.0,0.5332992648375853,0.0
1965-11-21,1965,H,IND,PHI,34,24,1.0,0.8857581663787056,1.0
1965-11-21,1965,H,ARI,NYG,15,28,0.0,0.7780401156984282,0.0
1965-11-21,1965,H,SF,LAR,30,27,1.0,0.7820921299511968,1.0
1965-11-21,1965,H,NE,KC,10,10,0.5,0.4132654856096919,0.5
1965-11-21,1965,H,DAL,CLE,17,24,0.0,0.3855927347900506,1.0
1965-11-25,1965,H,LAC,BUF,20,20,0.5,0.4581836606808356,0.5
1965-11-25,1965,H,DET,IND,24,24,0.5,0.307557447839012,0.5
1965-11-28,1965,H,KC,TEN,52,21,1.0,0.7788254569937578,1.0
1965-11-28,1965,H,MIN,SF,24,45,0.0,0.6139557593128273,0.0
1965-11-28,1965,H,NYG,CHI,14,35,0.0,0.3707524519735164,1.0
1965-11-28,1965,H,NYJ,NE,23,27,0.0,0.6756535933636896,0.0
1965-11-28,1965,H,WSH,DAL,34,31,1.0,0.6429390774658358,1.0
1965-11-28,1965,H,PIT,CLE,21,42,0.0,0.2518724419360958,1.0
1965-11-28,1965,H,ARI,PHI,24,28,0.0,0.7012898146322458,0.0
1965-11-28,1965,H,LAR,GB,21,10,1.0,0.1771884400298542,0.0
1965-12-04,1965,H,LAC,NYJ,38,7,1.0,0.7308697624991151,1.0
1965-12-05,1965,H,SF,DET,17,14,1.0,0.6108814485510925,1.0
1965-12-05,1965,H,NYG,PIT,35,10,1.0,0.6833693282013299,1.0
1965-12-05,1965,H,PHI,DAL,19,21,0.0,0.6079176718675507,0.0
1965-12-05,1965,H,ARI,LAR,3,27,0.0,0.728455720505647,0.0
1965-12-05,1965,H,TEN,BUF,18,29,0.0,0.2183359061298922,1.0
1965-12-05,1965,H,IND,CHI,0,13,0.0,0.7140025020780536,0.0
1965-12-05,1965,H,GB,MIN,24,19,1.0,0.7660349096447269,1.0
1965-12-05,1965,H,CLE,WSH,24,16,1.0,0.7696601820918222,1.0
1965-12-05,1965,H,OAK,DEN,24,13,1.0,0.793110405726824,1.0
1965-12-11,1965,H,DAL,ARI,27,13,1.0,0.6181195205961822,1.0
1965-12-12,1965,H,WSH,NYG,10,27,0.0,0.6478385636623336,0.0
1965-12-12,1965,H,DET,MIN,7,29,0.0,0.6559452326341658,0.0
1965-12-12,1965,H,BUF,KC,34,25,1.0,0.7379365199947822,1.0
1965-12-12,1965,H,PIT,PHI,13,47,0.0,0.4513225946467155,1.0
1965-12-12,1965,H,TEN,LAC,26,37,0.0,0.2881215989705952,1.0
1965-12-12,1965,H,IND,GB,27,42,0.0,0.665841065945492,0.0
1965-12-12,1965,H,CHI,SF,61,20,1.0,0.7405076542592458,1.0
1965-12-12,1965,H,DEN,NE,20,28,0.0,0.4902310869302174,1.0
1965-12-12,1965,H,OAK,NYJ,24,14,1.0,0.7394632039244406,1.0
1965-12-12,1965,H,LAR,CLE,42,7,1.0,0.2913163753840859,0.0
1965-12-18,1965,H,NE,TEN,42,14,1.0,0.7379053486247027,1.0
1965-12-18,1965,H,LAR,IND,17,20,0.0,0.3711809560021511,1.0
1965-12-19,1965,H,CHI,MIN,17,24,0.0,0.7974011939731561,0.0
1965-12-19,1965,H,PHI,DET,28,35,0.0,0.5863631795456384,0.0
1965-12-19,1965,H,NYG,DAL,20,38,0.0,0.6084060222631548,0.0
1965-12-19,1965,H,ARI,CLE,24,27,0.0,0.3402571149550958,1.0
1965-12-19,1965,H,LAC,OAK,24,14,1.0,0.6317138436413693,1.0
1965-12-19,1965,H,NYJ,BUF,14,12,1.0,0.2563929145754232,0.0
1965-12-19,1965,H,SF,GB,24,24,0.5,0.4046834569201293,0.5
1965-12-19,1965,H,KC,DEN,45,35,1.0,0.8158375131663776,1.0
1965-12-19,1965,H,WSH,PIT,35,14,1.0,0.7656767179616167,1.0
1966-09-02,1966,H,MIA,OAK,14,23,0.0,0.2866679954655974,1.0
1966-09-03,1966,H,TEN,DEN,45,7,1.0,0.5845763365454979,1.0
1966-09-04,1966,H,LAC,BUF,27,7,1.0,0.4836732825974839,0.0
1966-09-09,1966,H,MIA,NYJ,14,19,0.0,0.3586151842107998,1.0
1966-09-10,1966,H,LAC,NE,24,0,1.0,0.7198296227200986,1.0
1966-09-10,1966,H,TEN,OAK,31,0,1.0,0.4089077073839219,0.0
1966-09-10,1966,H,GB,IND,24,3,1.0,0.6347086346826263,1.0
1966-09-11,1966,H,WSH,CLE,14,38,0.0,0.4701594633049,1.0
1966-09-11,1966,H,DET,CHI,14,3,1.0,0.4494758572167009,0.0
1966-09-11,1966,H,BUF,KC,20,42,0.0,0.6789813091648589,0.0
1966-09-11,1966,H,ATL,LAR,14,19,0.0,0.3451988985298773,1.0
1966-09-11,1966,H,PIT,NYG,34,34,0.5,0.4454197098255263,0.5
1966-09-11,1966,H,SF,MIN,20,20,0.5,0.5791928042141291,0.5
1966-09-11,1966,H,ARI,PHI,16,13,1.0,0.5572249993395562,1.0
1966-09-16,1966,H,LAR,CHI,31,17,1.0,0.4840139968854469,0.0
1966-09-18,1966,H,DEN,NE,10,24,0.0,0.4419854786032553,1.0
1966-09-18,1966,H,MIN,IND,23,38,0.0,0.5408501455866169,0.0
1966-09-18,1966,H,PHI,ATL,23,10,1.0,0.7801700843523065,1.0
1966-09-18,1966,H,ARI,WSH,23,7,1.0,0.6004081738032835,1.0
1966-09-18,1966,H,NYJ,TEN,52,13,1.0,0.6160002789778823,1.0
1966-09-18,1966,H,OAK,KC,10,32,0.0,0.4869890148368583,1.0
1966-09-18,1966,H,BUF,MIA,58,24,1.0,0.8709835849391265,1.0
1966-09-18,1966,H,PIT,DET,17,3,1.0,0.3629841908915185,0.0
1966-09-18,1966,H,DAL,NYG,52,7,1.0,0.6512089351774248,1.0
1966-09-18,1966,H,CLE,GB,20,21,0.0,0.5114461651424823,0.0
1966-09-25,1966,H,DET,ATL,28,10,1.0,0.82610809083853,1.0
1966-09-25,1966,H,DAL,MIN,28,17,1.0,0.6297469886356024,1.0
1966-09-25,1966,H,NE,KC,24,43,0.0,0.4272883306101803,1.0
1966-09-25,1966,H,IND,SF,36,14,1.0,0.6988845982705454,1.0
1966-09-25,1966,H,CLE,ARI,28,34,0.0,0.7335718282906499,0.0
1966-09-25,1966,H,GB,LAR,24,13,1.0,0.7548803530970738,1.0
1966-09-25,1966,H,PHI,NYG,35,17,1.0,0.6236464837151069,1.0
1966-09-25,1966,H,BUF,TEN,27,20,1.0,0.7529141139931254,1.0
1966-09-25,1966,H,DEN,NYJ,7,16,0.0,0.3616156575132764,1.0
1966-09-25,1966,H,OAK,LAC,20,29,0.0,0.4103527105542904,1.0
1966-09-25,1966,H,PIT,WSH,27,33,0.0,0.5618995584915183,0.0
1966-09-30,1966,H,LAR,SF,34,3,1.0,0.6040458468322548,1.0
1966-10-02,1966,H,ATL,DAL,14,47,0.0,0.2303663526344052,1.0
1966-10-02,1966,H,NYG,CLE,7,28,0.0,0.4014217678759134,1.0
1966-10-02,1966,H,DEN,TEN,40,38,1.0,0.4519327711602421,0.0
1966-10-02,1966,H,GB,DET,23,14,1.0,0.7900056166436024,1.0
1966-10-02,1966,H,WSH,PIT,24,10,1.0,0.6805464228757921,1.0
1966-10-02,1966,H,NE,NYJ,24,24,0.5,0.5184310343309251,0.5
1966-10-02,1966,H,PHI,ARI,10,41,0.0,0.564171207413307,0.0
1966-10-02,1966,H,KC,BUF,14,29,0.0,0.6768042822364593,0.0
1966-10-02,1966,H,MIN,CHI,10,13,0.0,0.5136725069355761,0.0
1966-10-02,1966,H,LAC,MIA,44,10,1.0,0.9123606687610918,1.0
1966-10-08,1966,H,KC,DEN,37,10,1.0,0.8647275662025216,1.0
1966-10-08,1966,H,NYJ,LAC,17,16,1.0,0.4428403338396637,0.0
1966-10-08,1966,H,BUF,NE,10,20,0.0,0.7679996983971046,0.0
1966-10-08,1966,H,CLE,PIT,41,10,1.0,0.8328442592354027,1.0
1966-10-09,1966,H,SF,GB,21,20,1.0,0.3193522164103757,0.0
1966-10-09,1966,H,DET,LAR,7,14,0.0,0.524867532223661,0.0
1966-10-09,1966,H,WSH,ATL,33,20,1.0,0.8209686545020655,1.0
1966-10-09,1966,H,OAK,MIA,21,10,1.0,0.8061040984870264,1.0
1966-10-09,1966,H,DAL,PHI,56,7,1.0,0.7466211815396544,1.0
1966-10-09,1966,H,CHI,IND,27,17,1.0,0.5030451311353614,1.0
1966-10-09,1966,H,ARI,NYG,24,19,1.0,0.7746518237481915,1.0
1966-10-16,1966,H,BUF,LAC,17,17,0.5,0.5243535770472868,0.5
1966-10-16,1966,H,KC,OAK,13,34,0.0,0.7624786355678359,0.0
1966-10-16,1966,H,ATL,SF,7,44,0.0,0.2735049357209007,1.0
1966-10-16,1966,H,ARI,DAL,10,10,0.5,0.5450085044329379,0.5
1966-10-16,1966,H,CHI,GB,0,17,0.0,0.4751827124851124,1.0
1966-10-16,1966,H,PIT,PHI,14,31,0.0,0.488527944381213,1.0
1966-10-16,1966,H,NYG,WSH,13,10,1.0,0.4735851822284069,0.0
1966-10-16,1966,H,MIN,LAR,35,7,1.0,0.468039143883952,0.0
1966-10-16,1966,H,IND,DET,45,14,1.0,0.7519393777979069,1.0
1966-10-16,1966,H,TEN,NYJ,24,0,1.0,0.4246477435261103,0.0
1966-10-16,1966,H,MIA,DEN,24,7,1.0,0.5007656089450638,1.0
1966-10-23,1966,H,NYG,PHI,3,31,0.0,0.5186796584607004,0.0
1966-10-23,1966,H,IND,MIN,20,17,1.0,0.7243061065460025,1.0
1966-10-23,1966,H,NE,LAC,35,17,1.0,0.4350278381934319,0.0
1966-10-23,1966,H,SF,DET,27,24,1.0,0.6629788408369313,1.0
1966-10-23,1966,H,NYJ,OAK,21,24,0.0,0.5564877563141366,0.0
1966-10-23,1966,H,TEN,MIA,13,20,0.0,0.7805982555103027,0.0
1966-10-23,1966,H,DEN,KC,10,56,0.0,0.2564434029141403,1.0
1966-10-23,1966,H,CLE,DAL,30,21,1.0,0.5937637470441199,1.0
1966-10-23,1966,H,GB,ATL,56,3,1.0,0.9527484819692416,1.0
1966-10-23,1966,H,CHI,LAR,17,10,1.0,0.6328889199284091,1.0
1966-10-23,1966,H,WSH,ARI,26,20,1.0,0.458089344887209,0.0
1966-10-30,1966,H,MIN,SF,28,3,1.0,0.5756335181833232,1.0
1966-10-30,1966,H,DAL,PIT,52,21,1.0,0.8552458636849699,1.0
1966-10-30,1966,H,NE,OAK,24,21,1.0,0.6064650666677146,1.0
1966-10-30,1966,H,LAC,DEN,24,17,1.0,0.8924950821342833,1.0
1966-10-30,1966,H,ATL,CLE,17,49,0.0,0.145239414041052,1.0
1966-10-30,1966,H,PHI,WSH,13,27,0.0,0.6088187560526318,0.0
1966-10-30,1966,H,KC,TEN,48,23,1.0,0.7806347308309177,1.0
1966-10-30,1966,H,NYJ,BUF,23,33,0.0,0.4583437185788587,1.0
1966-10-30,1966,H,LAR,IND,3,17,0.0,0.4360510249702441,1.0
1966-10-30,1966,H,DET,GB,7,31,0.0,0.2567750315446386,1.0
1966-10-31,1966,H,ARI,CHI,24,17,1.0,0.5334926787346983,1.0
1966-11-06,1966,H,IND,WSH,37,10,1.0,0.7575419163503342,1.0
1966-11-06,1966,H,PHI,DAL,24,23,1.0,0.4184715661845533,0.0
1966-11-06,1966,H,CHI,DET,10,10,0.5,0.7441839454214619,0.5
1966-11-06,1966,H,MIA,BUF,0,29,0.0,0.2442100840485761,1.0
1966-11-06,1966,H,NYG,ARI,17,20,0.0,0.3388861167600029,1.0
1966-11-06,1966,H,KC,LAC,24,14,1.0,0.5824919084171779,1.0
1966-11-06,1966,H,SF,LAR,21,13,1.0,0.5936637706610669,1.0
1966-11-06,1966,H,PIT,CLE,16,6,1.0,0.2067809913395747,0.0
1966-11-06,1966,H,OAK,TEN,38,23,1.0,0.7454683863861079,1.0
1966-11-06,1966,H,GB,MIN,17,20,0.0,0.8034878839101817,0.0
1966-11-06,1966,H,NE,DEN,10,17,0.0,0.8759743805957433,0.0
1966-11-13,1966,H,KC,MIA,34,16,1.0,0.8832798532971371,1.0
1966-11-13,1966,H,WSH,DAL,30,31,0.0,0.4896139571744083,1.0
1966-11-13,1966,H,ATL,IND,7,19,0.0,0.1059981787961434,1.0
1966-11-13,1966,H,CLE,PHI,27,7,1.0,0.7310350449551245,1.0
1966-11-13,1966,H,NE,TEN,27,21,1.0,0.7467333317318857,1.0
1966-11-13,1966,H,CHI,SF,30,30,0.5,0.6429655070719695,0.5
1966-11-13,1966,H,PIT,ARI,30,9,1.0,0.3169907479924788,0.0
1966-11-13,1966,H,LAC,OAK,19,41,0.0,0.6393366028484461,0.0
1966-11-13,1966,H,LAR,NYG,55,14,1.0,0.7360295777830566,1.0
1966-11-13,1966,H,BUF,NYJ,14,3,1.0,0.7778054183474784,1.0
1966-11-13,1966,H,MIN,DET,31,32,0.0,0.7415548971790481,0.0
1966-11-20,1966,H,TEN,BUF,20,42,0.0,0.2693884781394919,1.0
1966-11-20,1966,H,SF,PHI,34,35,0.0,0.6761579910206266,0.0
1966-11-20,1966,H,GB,CHI,13,6,1.0,0.7714899631303548,1.0
1966-11-20,1966,H,DEN,OAK,3,17,0.0,0.250611944666282,1.0
1966-11-20,1966,H,NYJ,MIA,30,13,1.0,0.7597269620973027,1.0
1966-11-20,1966,H,DET,IND,20,14,1.0,0.2972663496739232,0.0
1966-11-20,1966,H,LAR,MIN,21,6,1.0,0.5132899804723688,1.0
1966-11-20,1966,H,NYG,ATL,16,27,0.0,0.7442288739936488,0.0
1966-11-20,1966,H,KC,NE,27,27,0.5,0.7070062992610447,0.5
1966-11-20,1966,H,CLE,WSH,14,3,1.0,0.7178844400042724,1.0
1966-11-20,1966,H,PIT,DAL,7,20,0.0,0.3504914208022295,1.0
1966-11-24,1966,H,DAL,CLE,26,14,1.0,0.5828152598356504,1.0
