date,season,location,team1,team2,score1,score2,result
2012-10-07,2012,H,NYG,CLE,41,27,1.0
2012-10-07,2012,H,PIT,PHI,16,14,1.0
2012-10-07,2012,H,JAX,CHI,3,41,0.0
2012-10-07,2012,H,CAR,SEA,12,16,0.0
2012-10-07,2012,H,MIN,TEN,30,7,1.0
2012-10-07,2012,H,IND,GB,30,27,1.0
2012-10-07,2012,H,CIN,MIA,13,17,0.0
2012-10-08,2012,H,NYJ,HOU,17,23,0.0
2012-10-11,2012,H,TEN,PIT,26,23,1.0
2012-10-14,2012,H,SF,NYG,3,26,0.0
2012-10-14,2012,H,NYJ,IND,35,9,1.0
2012-10-14,2012,H,HOU,GB,24,42,0.0
2012-10-14,2012,H,TB,KC,38,10,1.0
2012-10-14,2012,H,BAL,DAL,31,29,1.0
2012-10-14,2012,H,MIA,LAR,17,14,1.0
2012-10-14,2012,H,ARI,BUF,16,19,0.0
2012-10-14,2012,H,PHI,DET,23,26,0.0
2012-10-14,2012,H,ATL,OAK,23,20,1.0
2012-10-14,2012,H,CLE,CIN,34,24,1.0
2012-10-14,2012,H,WSH,MIN,38,26,1.0
2012-10-14,2012,H,SEA,NE,24,23,1.0
2012-10-15,2012,H,LAC,DEN,24,35,0.0
2012-10-18,2012,H,SF,SEA,13,6,1.0
2012-10-21,2012,H,LAR,GB,20,30,0.0
2012-10-21,2012,H,NYG,WSH,27,23,1.0
2012-10-21,2012,H,TB,NO,28,35,0.0
2012-10-21,2012,H,CIN,PIT,17,24,0.0
2012-10-21,2012,H,CAR,DAL,14,19,0.0
2012-10-21,2012,H,HOU,BAL,43,13,1.0
2012-10-21,2012,H,NE,NYJ,29,26,1.0
2012-10-21,2012,H,BUF,TEN,34,35,0.0
2012-10-21,2012,H,IND,CLE,17,13,1.0
2012-10-21,2012,H,MIN,ARI,21,14,1.0
2012-10-21,2012,H,OAK,JAX,26,23,1.0
2012-10-22,2012,H,CHI,DET,13,7,1.0
2012-10-25,2012,H,MIN,TB,17,36,0.0
2012-10-28,2012,H,NYJ,MIA,9,30,0.0
2012-10-28,2012,H,TEN,IND,13,19,0.0
2012-10-28,2012,H,PIT,WSH,27,12,1.0
2012-10-28,2012,H,CLE,LAC,7,6,1.0
2012-10-28,2012,H,GB,JAX,24,15,1.0
2012-10-28,2012,H,CHI,CAR,23,22,1.0
2012-10-28,2012,H,DEN,NO,34,14,1.0
2012-10-28,2012,N,NE,LAR,45,7,1.0
2012-10-28,2012,H,PHI,ATL,17,30,0.0
2012-10-28,2012,H,DET,SEA,28,24,1.0
2012-10-28,2012,H,KC,OAK,16,26,0.0
2012-10-28,2012,H,DAL,NYG,24,29,0.0
2012-10-29,2012,H,ARI,SF,3,24,0.0
2012-11-01,2012,H,LAC,KC,31,13,1.0
2012-11-04,2012,H,CIN,DEN,23,31,0.0
2012-11-04,2012,H,IND,MIA,23,20,1.0
2012-11-04,2012,H,GB,ARI,31,17,1.0
2012-11-04,2012,H,HOU,BUF,21,9,1.0
2012-11-04,2012,H,WSH,CAR,13,21,0.0
2012-11-04,2012,H,OAK,TB,32,42,0.0
2012-11-04,2012,H,JAX,DET,14,31,0.0
2012-11-04,2012,H,CLE,BAL,15,25,0.0
2012-11-04,2012,H,TEN,CHI,20,51,0.0
2012-11-04,2012,H,SEA,MIN,30,20,1.0
2012-11-04,2012,H,ATL,DAL,19,13,1.0
2012-11-04,2012,H,NYG,PIT,20,24,0.0
2012-11-05,2012,H,NO,PHI,28,13,1.0
2012-11-08,2012,H,JAX,IND,10,27,0.0
2012-11-11,2012,H,NO,ATL,31,27,1.0
2012-11-11,2012,H,SF,LAR,24,24,0.5
2012-11-11,2012,H,NE,BUF,37,31,1.0
2012-11-11,2012,H,MIN,DET,34,24,1.0
2012-11-11,2012,H,BAL,OAK,55,20,1.0
2012-11-11,2012,H,TB,LAC,34,24,1.0
2012-11-11,2012,H,MIA,TEN,3,37,0.0
2012-11-11,2012,H,SEA,NYJ,28,7,1.0
2012-11-11,2012,H,CAR,DEN,14,36,0.0
2012-11-11,2012,H,PHI,DAL,23,38,0.0
2012-11-11,2012,H,CIN,NYG,31,13,1.0
2012-11-11,2012,H,CHI,HOU,6,13,0.0
2012-11-12,2012,H,PIT,KC,16,13,1.0
2012-11-15,2012,H,BUF,MIA,19,14,1.0
2012-11-18,2012,H,KC,CIN,6,28,0.0
2012-11-18,2012,H,LAR,NYJ,13,27,0.0
2012-11-18,2012,H,DAL,CLE,23,20,1.0
2012-11-18,2012,H,WSH,PHI,31,6,1.0
2012-11-18,2012,H,PIT,BAL,10,13,0.0
2012-11-18,2012,H,ATL,ARI,23,19,1.0
2012-11-18,2012,H,DET,GB,20,24,0.0
2012-11-18,2012,H,OAK,NO,17,38,0.0
2012-11-18,2012,H,HOU,JAX,43,37,1.0
2012-11-18,2012,H,DEN,LAC,30,23,1.0
2012-11-18,2012,H,CAR,TB,21,27,0.0
2012-11-18,2012,H,NE,IND,59,24,1.0
2012-11-19,2012,H,SF,CHI,32,7,1.0
2012-11-22,2012,H,NYJ,NE,19,49,0.0
2012-11-22,2012,H,DAL,WSH,31,38,0.0
2012-11-22,2012,H,DET,HOU,31,34,0.0
2012-11-25,2012,H,NYG,GB,38,10,1.0
2012-11-25,2012,H,JAX,TEN,24,19,1.0
2012-11-25,2012,H,LAC,BAL,13,16,0.0
2012-11-25,2012,H,KC,DEN,9,17,0.0
2012-11-25,2012,H,CIN,OAK,34,10,1.0
2012-11-25,2012,H,MIA,SEA,24,21,1.0
2012-11-25,2012,H,CLE,PIT,20,14,1.0
2012-11-25,2012,H,CHI,MIN,28,10,1.0
2012-11-25,2012,H,NO,SF,21,31,0.0
2012-11-25,2012,H,IND,BUF,20,13,1.0
2012-11-25,2012,H,TB,ATL,23,24,0.0
2012-11-25,2012,H,ARI,LAR,17,31,0.0
2012-11-26,2012,H,PHI,CAR,22,30,0.0
2012-11-29,2012,H,ATL,NO,23,13,1.0
2012-12-02,2012,H,BAL,PIT,20,23,0.0
2012-12-02,2012,H,BUF,JAX,34,18,1.0
2012-12-02,2012,H,LAR,SF,16,13,1.0
2012-12-02,2012,H,LAC,CIN,13,20,0.0
2012-12-02,2012,H,DAL,PHI,38,33,1.0
2012-12-02,2012,H,DET,IND,33,35,0.0
2012-12-02,2012,H,OAK,CLE,17,20,0.0
2012-12-02,2012,H,MIA,NE,16,23,0.0
2012-12-02,2012,H,DEN,TB,31,23,1.0
2012-12-02,2012,H,TEN,HOU,10,24,0.0
2012-12-02,2012,H,KC,CAR,27,21,1.0
2012-12-02,2012,H,GB,MIN,23,14,1.0
2012-12-02,2012,H,NYJ,ARI,7,6,1.0
2012-12-02,2012,H,CHI,SEA,17,23,0.0
2012-12-03,2012,H,WSH,NYG,17,16,1.0
2012-12-06,2012,H,OAK,DEN,13,26,0.0
2012-12-09,2012,H,MIN,CHI,21,14,1.0
2012-12-09,2012,H,TB,PHI,21,23,0.0
2012-12-09,2012,H,CAR,ATL,30,20,1.0
2012-12-09,2012,H,CLE,KC,30,7,1.0
2012-12-09,2012,H,WSH,BAL,31,28,1.0
2012-12-09,2012,H,PIT,LAC,24,34,0.0
2012-12-09,2012,H,SEA,ARI,58,0,1.0
2012-12-09,2012,H,GB,DET,27,20,1.0
2012-12-09,2012,H,SF,MIA,27,13,1.0
2012-12-09,2012,H,BUF,LAR,12,15,0.0
2012-12-09,2012,H,JAX,NYJ,10,17,0.0
2012-12-09,2012,H,CIN,DAL,19,20,0.0
2012-12-09,2012,H,NYG,NO,52,27,1.0
2012-12-09,2012,H,IND,TEN,27,23,1.0
2012-12-10,2012,H,NE,HOU,42,14,1.0
2012-12-13,2012,H,PHI,CIN,13,34,0.0
2012-12-16,2012,H,NE,SF,34,41,0.0
2012-12-16,2012,H,ARI,DET,38,10,1.0
2012-12-16,2012,H,BUF,SEA,17,50,0.0
2012-12-16,2012,H,LAR,MIN,22,36,0.0
2012-12-16,2012,H,HOU,IND,29,17,1.0
2012-12-16,2012,H,OAK,KC,15,0,1.0
2012-12-16,2012,H,CLE,WSH,21,38,0.0
2012-12-16,2012,H,NO,TB,41,0,1.0
2012-12-16,2012,H,CHI,GB,13,21,0.0
2012-12-16,2012,H,MIA,JAX,24,3,1.0
2012-12-16,2012,H,DAL,PIT,27,24,1.0
2012-12-16,2012,H,BAL,DEN,17,34,0.0
2012-12-16,2012,H,ATL,NYG,34,0,1.0
2012-12-16,2012,H,LAC,CAR,7,31,0.0
2012-12-17,2012,H,TEN,NYJ,14,10,1.0
2012-12-22,2012,H,DET,ATL,18,31,0.0
2012-12-23,2012,H,GB,TEN,55,7,1.0
2012-12-23,2012,H,KC,IND,13,20,0.0
2012-12-23,2012,H,HOU,MIN,6,23,0.0
2012-12-23,2012,H,DEN,CLE,34,12,1.0
2012-12-23,2012,H,JAX,NE,16,23,0.0
2012-12-23,2012,H,NYJ,LAC,17,27,0.0
2012-12-23,2012,H,MIA,BUF,24,10,1.0
2012-12-23,2012,H,SEA,SF,42,13,1.0
2012-12-23,2012,H,CAR,OAK,17,6,1.0
2012-12-23,2012,H,BAL,NYG,33,14,1.0
2012-12-23,2012,H,DAL,NO,31,34,0.0
2012-12-23,2012,H,ARI,CHI,13,28,0.0
2012-12-23,2012,H,PIT,CIN,10,13,0.0
2012-12-23,2012,H,PHI,WSH,20,27,0.0
2012-12-23,2012,H,TB,LAR,13,28,0.0
2012-12-30,2012,H,DET,CHI,24,26,0.0
2012-12-30,2012,H,PIT,CLE,24,10,1.0
2012-12-30,2012,H,CIN,BAL,23,17,1.0
2012-12-30,2012,H,NE,MIA,28,0,1.0
2012-12-30,2012,H,LAC,OAK,24,21,1.0
2012-12-30,2012,H,TEN,JAX,38,20,1.0
2012-12-30,2012,H,MIN,GB,37,34,1.0
2012-12-30,2012,H,SEA,LAR,20,13,1.0
2012-12-30,2012,H,DEN,KC,38,3,1.0
2012-12-30,2012,H,NO,CAR,38,44,0.0
2012-12-30,2012,H,WSH,DAL,28,18,1.0
2012-12-30,2012,H,SF,ARI,27,13,1.0
2012-12-30,2012,H,BUF,NYJ,28,9,1.0
2012-12-30,2012,H,ATL,TB,17,22,0.0
2012-12-30,2012,H,IND,HOU,28,16,1.0
2012-12-30,2012,H,NYG,PHI,42,7,1.0
2013-09-05,2013,H,DEN,BAL,49,27,1.0
2013-09-08,2013,H,IND,OAK,21,17,1.0
2013-09-08,2013,H,LAR,ARI,27,24,1.0
2013-09-08,2013,H,CLE,MIA,10,23,0.0
2013-09-08,2013,H,JAX,KC,2,28,0.0
2013-09-08,2013,H,PIT,TEN,9,16,0.0
2013-09-08,2013,H,NO,ATL,23,17,1.0
2013-09-08,2013,H,CAR,SEA,7,12,0.0
2013-09-08,2013,H,DAL,NYG,36,31,1.0
2013-09-08,2013,H,BUF,NE,21,23,0.0
2013-09-08,2013,H,DET,MIN,34,24,1.0
2013-09-08,2013,H,CHI,CIN,24,21,1.0
2013-09-08,2013,H,SF,GB,34,28,1.0
2013-09-08,2013,H,NYJ,TB,18,17,1.0
2013-09-09,2013,H,LAC,HOU,28,31,0.0
2013-09-09,2013,H,WSH,PHI,27,33,0.0
2013-09-12,2013,H,NE,NYJ,13,10,1.0
2013-09-15,2013,H,ATL,LAR,31,24,1.0
2013-09-15,2013,H,GB,WSH,38,20,1.0
2013-09-15,2013,H,OAK,JAX,19,9,1.0
2013-09-15,2013,H,HOU,TEN,30,24,1.0
2013-09-15,2013,H,PHI,LAC,30,33,0.0
2013-09-15,2013,H,ARI,DET,25,21,1.0
2013-09-15,2013,H,CHI,MIN,31,30,1.0
2013-09-15,2013,H,NYG,DEN,23,41,0.0
2013-09-15,2013,H,TB,NO,14,16,0.0
2013-09-15,2013,H,IND,MIA,20,24,0.0
2013-09-15,2013,H,SEA,SF,29,3,1.0
2013-09-15,2013,H,BUF,CAR,24,23,1.0
2013-09-15,2013,H,BAL,CLE,14,6,1.0
2013-09-15,2013,H,KC,DAL,17,16,1.0
2013-09-16,2013,H,CIN,PIT,20,10,1.0
2013-09-19,2013,H,PHI,KC,16,26,0.0
2013-09-22,2013,H,SF,IND,7,27,0.0
2013-09-22,2013,H,WSH,DET,20,27,0.0
2013-09-22,2013,H,SEA,JAX,45,17,1.0
2013-09-22,2013,H,BAL,HOU,30,9,1.0
2013-09-22,2013,H,NO,ARI,31,7,1.0
2013-09-22,2013,H,MIN,CLE,27,31,0.0
2013-09-22,2013,H,NYJ,BUF,27,20,1.0
2013-09-22,2013,H,MIA,ATL,27,23,1.0
2013-09-22,2013,H,NE,TB,23,3,1.0
2013-09-22,2013,H,PIT,CHI,23,40,0.0
2013-09-22,2013,H,DAL,LAR,31,7,1.0
2013-09-22,2013,H,CIN,GB,34,30,1.0
2013-09-22,2013,H,TEN,LAC,20,17,1.0
2013-09-22,2013,H,CAR,NYG,38,0,1.0
2013-09-23,2013,H,DEN,OAK,37,21,1.0
2013-09-26,2013,H,LAR,SF,11,35,0.0
2013-09-29,2013,H,LAC,DAL,30,21,1.0
2013-09-29,2013,H,BUF,BAL,23,20,1.0
2013-09-29,2013,H,ATL,NE,23,30,0.0
2013-09-29,2013,H,KC,NYG,31,7,1.0
2013-09-29,2013,H,CLE,CIN,17,6,1.0
2013-09-29,2013,H,TB,ARI,10,13,0.0
2013-09-29,2013,H,DET,CHI,40,32,1.0
2013-09-29,2013,H,OAK,WSH,14,24,0.0
2013-09-29,2013,H,HOU,SEA,20,23,0.0
2013-09-29,2013,H,DEN,PHI,52,20,1.0
2013-09-29,2013,H,TEN,NYJ,38,13,1.0
2013-09-29,2013,N,PIT,MIN,27,34,0.0
2013-09-29,2013,H,JAX,IND,3,37,0.0
2013-09-30,2013,H,NO,MIA,38,17,1.0
2013-10-03,2013,H,CLE,BUF,37,24,1.0
2013-10-06,2013,H,LAR,JAX,34,20,1.0
2013-10-06,2013,H,GB,DET,22,9,1.0
2013-10-06,2013,H,NYG,PHI,21,36,0.0
2013-10-06,2013,H,ARI,CAR,22,6,1.0
2013-10-06,2013,H,DAL,DEN,48,51,0.0
2013-10-06,2013,H,MIA,BAL,23,26,0.0
2013-10-06,2013,H,CIN,NE,13,6,1.0
2013-10-06,2013,H,SF,HOU,34,3,1.0
2013-10-06,2013,H,OAK,LAC,27,17,1.0
2013-10-06,2013,H,IND,SEA,34,28,1.0
2013-10-06,2013,H,TEN,KC,17,26,0.0
2013-10-06,2013,H,CHI,NO,18,26,0.0
2013-10-07,2013,H,ATL,NYJ,28,30,0.0
2013-10-10,2013,H,CHI,NYG,27,21,1.0
2013-10-13,2013,H,DEN,JAX,35,19,1.0
2013-10-13,2013,H,MIN,CAR,10,35,0.0
2013-10-13,2013,H,KC,OAK,24,7,1.0
2013-10-13,2013,H,HOU,LAR,13,38,0.0
2013-10-13,2013,H,TB,PHI,20,31,0.0
2013-10-13,2013,H,BAL,GB,17,19,0.0
2013-10-13,2013,H,SF,ARI,32,20,1.0
2013-10-13,2013,H,CLE,DET,17,31,0.0
2013-10-13,2013,H,DAL,WSH,31,16,1.0
2013-10-13,2013,H,NYJ,PIT,6,19,0.0
2013-10-13,2013,H,SEA,TEN,20,13,1.0
2013-10-13,2013,H,NE,NO,30,27,1.0
2013-10-13,2013,H,BUF,CIN,24,27,0.0
2013-10-14,2013,H,LAC,IND,19,9,1.0
2013-10-17,2013,H,ARI,SEA,22,34,0.0
2013-10-20,2013,H,GB,CLE,31,13,1.0
2013-10-20,2013,H,JAX,LAC,6,24,0.0
2013-10-20,2013,H,PIT,BAL,19,16,1.0
2013-10-20,2013,H,MIA,BUF,21,23,0.0
2013-10-20,2013,H,IND,DEN,39,33,1.0
2013-10-20,2013,H,CAR,LAR,30,15,1.0
2013-10-20,2013,H,TEN,SF,17,31,0.0
2013-10-20,2013,H,PHI,DAL,3,17,0.0
2013-10-20,2013,H,WSH,CHI,45,41,1.0
2013-10-20,2013,H,DET,CIN,24,27,0.0
2013-10-20,2013,H,NYJ,NE,30,27,1.0
2013-10-20,2013,H,ATL,TB,31,23,1.0
2013-10-20,2013,H,KC,HOU,17,16,1.0
2013-10-21,2013,H,NYG,MIN,23,7,1.0
2013-10-24,2013,H,TB,CAR,13,31,0.0
2013-10-27,2013,H,NO,BUF,35,17,1.0
2013-10-27,2013,H,NE,MIA,27,17,1.0
2013-10-27,2013,H,ARI,ATL,27,13,1.0
2013-10-27,2013,H,DET,DAL,31,30,1.0
2013-10-27,2013,H,CIN,NYJ,49,9,1.0
2013-10-27,2013,H,KC,CLE,23,17,1.0
2013-10-27,2013,H,PHI,NYG,7,15,0.0
2013-10-27,2013,N,SF,JAX,42,10,1.0
2013-10-27,2013,H,DEN,WSH,45,21,1.0
2013-10-27,2013,H,OAK,PIT,21,18,1.0
2013-10-27,2013,H,MIN,GB,31,44,0.0
2013-10-28,2013,H,LAR,SEA,9,14,0.0
2013-10-31,2013,H,MIA,CIN,22,20,1.0
2013-11-03,2013,H,SEA,TB,27,24,1.0
2013-11-03,2013,H,BUF,KC,13,23,0.0
2013-11-03,2013,H,WSH,LAC,30,24,1.0
2013-11-03,2013,H,CAR,ATL,34,10,1.0
2013-11-03,2013,H,NYJ,NO,26,20,1.0
2013-11-03,2013,H,OAK,PHI,20,49,0.0
2013-11-03,2013,H,HOU,IND,24,27,0.0
2013-11-03,2013,H,DAL,MIN,27,23,1.0
2013-11-03,2013,H,CLE,BAL,24,18,1.0
2013-11-03,2013,H,NE,PIT,55,31,1.0
2013-11-03,2013,H,LAR,TEN,21,28,0.0
2013-11-04,2013,H,GB,CHI,20,27,0.0
2013-11-07,2013,H,MIN,WSH,34,27,1.0
2013-11-10,2013,H,PIT,BUF,23,10,1.0
2013-11-10,2013,H,NO,DAL,49,17,1.0
2013-11-10,2013,H,BAL,CIN,20,17,1.0
2013-11-10,2013,H,ATL,SEA,10,33,0.0
2013-11-10,2013,H,SF,CAR,9,10,0.0
2013-11-10,2013,H,ARI,HOU,27,24,1.0
2013-11-10,2013,H,NYG,OAK,24,20,1.0
2013-11-10,2013,H,TEN,JAX,27,29,0.0
2013-11-10,2013,H,GB,PHI,13,27,0.0
2013-11-10,2013,H,CHI,DET,19,21,0.0
2013-11-10,2013,H,LAC,DEN,20,28,0.0
2013-11-10,2013,H,IND,LAR,8,38,0.0
2013-11-11,2013,H,TB,MIA,22,19,1.0
2013-11-14,2013,H,TEN,IND,27,30,0.0
2013-11-17,2013,H,PIT,DET,37,27,1.0
2013-11-17,2013,H,PHI,WSH,24,16,1.0
2013-11-17,2013,H,NO,SF,23,20,1.0
2013-11-17,2013,H,DEN,KC,27,17,1.0
2013-11-17,2013,H,TB,ATL,41,28,1.0
2013-11-17,2013,H,MIA,LAC,20,16,1.0
2013-11-17,2013,H,NYG,GB,27,13,1.0
2013-11-17,2013,H,HOU,OAK,23,28,0.0
2013-11-17,2013,H,BUF,NYJ,37,14,1.0
2013-11-17,2013,H,SEA,MIN,41,20,1.0
2013-11-17,2013,H,JAX,ARI,14,27,0.0
2013-11-17,2013,H,CIN,CLE,41,20,1.0
2013-11-17,2013,H,CHI,BAL,23,20,1.0
2013-11-18,2013,H,CAR,NE,24,20,1.0
2013-11-21,2013,H,ATL,NO,13,17,0.0
2013-11-24,2013,H,OAK,TEN,19,23,0.0
2013-11-24,2013,H,NYG,DAL,21,24,0.0
2013-11-24,2013,H,KC,LAC,38,41,0.0
2013-11-24,2013,H,CLE,PIT,11,27,0.0
2013-11-24,2013,H,ARI,IND,40,11,1.0
2013-11-24,2013,H,DET,TB,21,24,0.0
2013-11-24,2013,H,MIA,CAR,16,20,0.0
2013-11-24,2013,H,GB,MIN,26,26,0.5
2013-11-24,2013,H,HOU,JAX,6,13,0.0
2013-11-24,2013,H,LAR,CHI,42,21,1.0
2013-11-24,2013,H,NE,DEN,34,31,1.0
2013-11-24,2013,H,BAL,NYJ,19,3,1.0
2013-11-25,2013,H,WSH,SF,6,27,0.0
2013-11-28,2013,H,DET,GB,40,10,1.0
2013-11-28,2013,H,DAL,OAK,31,24,1.0
2013-11-28,2013,H,BAL,PIT,22,20,1.0
2013-12-01,2013,H,MIN,CHI,23,20,1.0
2013-12-01,2013,H,SF,LAR,23,13,1.0
2013-12-01,2013,H,WSH,NYG,17,24,0.0
2013-12-01,2013,H,NYJ,MIA,3,23,0.0
2013-12-01,2013,H,IND,TEN,22,14,1.0
2013-12-01,2013,H,LAC,CIN,10,17,0.0
2013-12-01,2013,H,HOU,NE,31,34,0.0
2013-12-01,2013,H,CLE,JAX,28,32,0.0
2013-12-01,2013,H,KC,DEN,28,35,0.0
2013-12-01,2013,H,BUF,ATL,31,34,0.0
2013-12-01,2013,H,PHI,ARI,24,21,1.0
2013-12-01,2013,H,CAR,TB,27,6,1.0
2013-12-02,2013,H,SEA,NO,34,7,1.0
2013-12-05,2013,H,JAX,HOU,27,20,1.0
2013-12-08,2013,H,PHI,DET,34,20,1.0
2013-12-08,2013,H,NE,CLE,27,26,1.0
2013-12-08,2013,H,GB,ATL,22,21,1.0
2013-12-08,2013,H,DEN,TEN,51,28,1.0
2013-12-08,2013,H,NYJ,OAK,37,27,1.0
2013-12-08,2013,H,BAL,MIN,29,26,1.0
2013-12-08,2013,H,CIN,IND,42,28,1.0
2013-12-08,2013,H,SF,SEA,19,17,1.0
2013-12-08,2013,H,LAC,NYG,37,14,1.0
2013-12-08,2013,H,NO,CAR,31,13,1.0
2013-12-08,2013,H,TB,BUF,27,6,1.0
2013-12-08,2013,H,WSH,KC,10,45,0.0
2013-12-08,2013,H,ARI,LAR,30,10,1.0
2013-12-08,2013,H,PIT,MIA,28,34,0.0
2013-12-09,2013,H,CHI,DAL,45,28,1.0
2013-12-12,2013,H,DEN,LAC,20,27,0.0
2013-12-15,2013,H,MIA,NE,24,20,1.0
2013-12-15,2013,H,CLE,CHI,31,38,0.0
2013-12-15,2013,H,LAR,NO,27,16,1.0
2013-12-15,2013,H,JAX,BUF,20,27,0.0
2013-12-15,2013,H,TB,SF,14,33,0.0
2013-12-15,2013,H,CAR,NYJ,30,20,1.0
2013-12-15,2013,H,TEN,ARI,34,37,0.0
2013-12-15,2013,H,PIT,CIN,30,20,1.0
2013-12-15,2013,H,OAK,KC,31,56,0.0
2013-12-15,2013,H,NYG,SEA,0,23,0.0
2013-12-15,2013,H,IND,HOU,25,3,1.0
2013-12-15,2013,H,ATL,WSH,27,26,1.0
2013-12-15,2013,H,MIN,PHI,48,30,1.0
2013-12-15,2013,H,DAL,GB,36,37,0.0
2013-12-16,2013,H,DET,BAL,16,18,0.0
2013-12-22,2013,H,GB,PIT,31,38,0.0
2013-12-22,2013,H,BUF,MIA,19,0,1.0
2013-12-22,2013,H,SEA,ARI,10,17,0.0
2013-12-22,2013,H,CAR,NO,17,13,1.0
2013-12-22,2013,H,LAC,OAK,26,13,1.0
2013-12-22,2013,H,LAR,TB,23,13,1.0
2013-12-22,2013,H,JAX,TEN,16,20,0.0
2013-12-22,2013,H,KC,IND,7,23,0.0
2013-12-22,2013,H,CIN,MIN,42,14,1.0
2013-12-22,2013,H,WSH,DAL,23,24,0.0
2013-12-22,2013,H,NYJ,CLE,24,13,1.0
2013-12-22,2013,H,BAL,NE,7,41,0.0
2013-12-22,2013,H,PHI,CHI,54,11,1.0
2013-12-22,2013,H,DET,NYG,20,23,0.0
2013-12-22,2013,H,HOU,DEN,13,37,0.0
2013-12-23,2013,H,SF,ATL,34,24,1.0
2013-12-29,2013,H,LAC,KC,27,24,1.0
2013-12-29,2013,H,MIA,NYJ,7,20,0.0
2013-12-29,2013,H,NE,BUF,34,20,1.0
2013-12-29,2013,H,TEN,HOU,16,10,1.0
2013-12-29,2013,H,OAK,DEN,14,34,0.0
2013-12-29,2013,H,ARI,SF,20,23,0.0
2013-12-29,2013,H,IND,JAX,30,10,1.0
2013-12-29,2013,H,SEA,LAR,27,9,1.0
2013-12-29,2013,H,MIN,DET,14,13,1.0
2013-12-29,2013,H,CHI,GB,28,33,0.0
2013-12-29,2013,H,DAL,PHI,22,24,0.0
2013-12-29,2013,H,PIT,CLE,20,7,1.0
2013-12-29,2013,H,NO,TB,42,17,1.0
2013-12-29,2013,H,NYG,WSH,20,6,1.0
2013-12-29,2013,H,ATL,CAR,20,21,0.0
2013-12-29,2013,H,CIN,BAL,34,17,1.0
2014-09-04,2014,H,SEA,GB,36,16,1.0
2014-09-07,2014,H,BAL,CIN,16,23,0.0
2014-09-07,2014,H,HOU,WSH,17,6,1.0
2014-09-07,2014,H,CHI,BUF,20,23,0.0
2014-09-07,2014,H,PIT,CLE,30,27,1.0
2014-09-07,2014,H,TB,CAR,14,20,0.0
2014-09-07,2014,H,KC,TEN,10,26,0.0
2014-09-07,2014,H,LAR,MIN,6,34,0.0
2014-09-07,2014,H,DEN,IND,31,24,1.0
2014-09-07,2014,H,PHI,JAX,34,17,1.0
2014-09-07,2014,H,MIA,NE,33,20,1.0
2014-09-07,2014,H,DAL,SF,17,28,0.0
2014-09-07,2014,H,ATL,NO,37,34,1.0
2014-09-07,2014,H,NYJ,OAK,19,14,1.0
2014-09-08,2014,H,ARI,LAC,18,17,1.0
2014-09-08,2014,H,DET,NYG,35,14,1.0
2014-09-11,2014,H,BAL,PIT,26,6,1.0
2014-09-14,2014,H,OAK,HOU,14,30,0.0
2014-09-14,2014,H,MIN,NE,7,30,0.0
2014-09-14,2014,H,NYG,ARI,14,25,0.0
2014-09-14,2014,H,CAR,DET,24,7,1.0
2014-09-14,2014,H,CLE,NO,26,24,1.0
2014-09-14,2014,H,GB,NYJ,31,24,1.0
2014-09-14,2014,H,CIN,ATL,24,10,1.0
2014-09-14,2014,H,LAC,SEA,30,21,1.0
2014-09-14,2014,H,TB,LAR,17,19,0.0
2014-09-14,2014,H,SF,CHI,20,28,0.0
2014-09-14,2014,H,DEN,KC,24,17,1.0
2014-09-14,2014,H,WSH,JAX,41,10,1.0
2014-09-14,2014,H,BUF,MIA,29,10,1.0
2014-09-14,2014,H,TEN,DAL,10,26,0.0
2014-09-15,2014,H,IND,PHI,27,30,0.0
2014-09-18,2014,H,ATL,TB,56,14,1.0
2014-09-21,2014,H,NE,OAK,16,9,1.0
2014-09-21,2014,H,NO,MIN,20,9,1.0
2014-09-21,2014,H,DET,GB,19,7,1.0
2014-09-21,2014,H,CLE,BAL,21,23,0.0
2014-09-21,2014,H,CAR,PIT,19,37,0.0
2014-09-21,2014,H,ARI,SF,23,14,1.0
2014-09-21,2014,H,BUF,LAC,10,22,0.0
2014-09-21,2014,H,CIN,TEN,33,7,1.0
2014-09-21,2014,H,PHI,WSH,37,34,1.0
2014-09-21,2014,H,MIA,KC,15,34,0.0
2014-09-21,2014,H,LAR,DAL,31,34,0.0
2014-09-21,2014,H,JAX,IND,17,44,0.0
2014-09-21,2014,H,NYG,HOU,30,17,1.0
2014-09-21,2014,H,SEA,DEN,26,20,1.0
2014-09-22,2014,H,NYJ,CHI,19,27,0.0
2014-09-25,2014,H,WSH,NYG,14,45,0.0
2014-09-28,2014,H,HOU,BUF,23,17,1.0
2014-09-28,2014,H,IND,TEN,41,17,1.0
2014-09-28,2014,H,NYJ,DET,17,24,0.0
2014-09-28,2014,H,BAL,CAR,38,10,1.0
2014-09-28,2014,N,MIA,OAK,38,14,1.0
2014-09-28,2014,H,LAC,JAX,33,14,1.0
2014-09-28,2014,H,CHI,GB,17,38,0.0
2014-09-28,2014,H,PIT,TB,24,27,0.0
2014-09-28,2014,H,SF,PHI,26,21,1.0
2014-09-28,2014,H,DAL,NO,38,17,1.0
2014-09-28,2014,H,MIN,ATL,41,28,1.0
2014-09-29,2014,H,KC,NE,41,14,1.0
2014-10-02,2014,H,GB,MIN,42,10,1.0
2014-10-05,2014,H,NE,CIN,43,17,1.0
2014-10-05,2014,H,IND,BAL,20,13,1.0
